index,Order ID,Date,Status,Fulfilment,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,B2B,fulfilled-by
52149,171-1944750-5117167,05-29-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,635,HYDERABAD,TELANGANA,500072,FALSE,
46488,171-1945003-1369926,04/02/22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,495,BURDWAN,WEST BENGAL,713407,FALSE,
108154,171-1946102-8706726,06-15-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,999,Mandi,HIMACHAL PRADESH,175106,FALSE,
67608,171-1946584-5490747,05-16-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,655,AHMEDABAD,Gujarat,380051,FALSE,
119808,171-1947315-1079523,06/07/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,301,NOIDA,UTTAR PRADESH,201301,FALSE,
11438,171-1947348-3044337,04-23-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,801,RAIPUR,CHHATTISGARH,492001,FALSE,
13923,171-1947548-0885113,04-22-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,1221,URAVAKONDA,ANDHRA PRADESH,515812,FALSE,
114292,171-1948410-5945969,06/10/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,459,HYDERABAD,TELANGANA,500049,FALSE,
95265,171-1948513-5773959,06-26-22,Picked Up,Merchant,Standard,Shirt,XL,Shipped,1,333,KOLKATA,WEST BENGAL,700011,FALSE,Easy Ship
46682,171-1949152-8599506,04/02/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,379,BENGALURU RURAL DIST,KARNATAKA,562164,FALSE,
67068,171-1949414-8541136,05-17-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,346,"Vikas Puri, F block",New Delhi,110018,FALSE,
106066,171-1949559-5913126,06-16-22,Shipped,Amazon,Expedited,Trousers,XXL,Shipped,1,648,AMRITSAR,PUNJAB,143001,FALSE,
96808,171-1949635-2125942,06-24-22,Picked Up,Merchant,Standard,T-shirt,XS,Shipped,1,771,SRIKAKULAM,ANDHRA PRADESH,532001,FALSE,Easy Ship
35777,171-1949770-2957939,04/09/22,Cancelled,Amazon,Expedited,T-shirt,3XL,Cancelled,0,,DHENKANAL,ODISHA,759001,FALSE,
31418,171-1950170-8830750,04/11/22,Shipped,Amazon,Expedited,Blazzer,3XL,Shipped,1,588,BIDHAN NAGAR,WEST BENGAL,700064,FALSE,
76155,171-1950223-4628313,05/09/22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,612,ANANTAPUR,ANDHRA PRADESH,516390,FALSE,
76156,171-1950223-4628313,05/09/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,2,1224,ANANTAPUR,ANDHRA PRADESH,516390,FALSE,
16051,171-1950473-1724308,04-21-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,284.76,MUMBAI,MAHARASHTRA,400033,FALSE,Easy Ship
16052,171-1950473-1724308,04-21-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,300.95,MUMBAI,MAHARASHTRA,400033,FALSE,Easy Ship
24885,171-1952359-5413122,04-15-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,612,ROHINI,DELHI,110085,FALSE,
52554,171-1952738-1986732,05-29-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,382,PUNE,MAHARASHTRA,412211,FALSE,
76367,171-1953609-1779564,05/09/22,Delivered to Buyer,Merchant,Standard,Blazzer,XS,Shipped,1,771,KALYAN,MAHARASHTRA,421204,FALSE,Easy Ship
103791,171-1953702-0871511,06-18-22,Shipped,Amazon,Expedited,Trousers,XXL,Shipped,1,563,Pune,MAHARASHTRA,412308,FALSE,
21623,171-1954625-0310705,04-17-22,Delivered to Buyer,Merchant,Standard,Shirt,S,Shipped,1,295,NEW DELHI,DELHI,110062,FALSE,Easy Ship
112268,171-1955200-5401158,06/12/22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,416,NEW DELHI,DELHI,110036,FALSE,
117332,171-1956845-9594743,06/08/22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,1098,CHIKHAL KASA,CHHATTISGARH,491228,FALSE,Easy Ship
3765,171-1957916-7964363,04-28-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,471,IROOPARA,KERALA,695584,FALSE,
16915,171-1959012-7024352,04-20-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,895,SRINAGAR,JAMMU & KASHMIR,190012,FALSE,
59250,171-1961500-2293161,05-24-22,Cancelled,Amazon,Expedited,Blazzer,XL,Cancelled,0,,pune,MAHARASHTRA,411045,FALSE,
28129,171-1961748-5950738,04-14-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,399,BENGALURU,KARNATAKA,560078,FALSE,
105477,171-1962230-7839502,06-17-22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,574,Bengaluru,KARNATAKA,560050,FALSE,
2134,171-1963311-9446720,04-29-22,Delivered to Buyer,Merchant,Standard,Shirt,S,Shipped,1,316,MEERUT,UTTAR PRADESH,250004,FALSE,Easy Ship
27346,171-1963819-0409135,04-14-22,Delivered to Buyer,Merchant,Standard,Shirt,M,Shipped,1,458,NOIDA,UTTAR PRADESH,201301,FALSE,Easy Ship
86965,171-1965254-6471545,05/03/22,Delivered to Buyer,Merchant,Standard,Blazzer,L,Shipped,1,743,CHENNAI,TAMIL NADU,600092,FALSE,Easy Ship
109290,171-1965710-1250725,06-14-22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,693,MUMBAI,MAHARASHTRA,400063,FALSE,
17596,171-1965856-1852349,04-20-22,Shipped,Amazon,Expedited,Wallet,Free,Shipped,1,429,NANDED WAGHALA,MAHARASHTRA,431602,FALSE,
105588,171-1966106-0458742,06-17-22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,690,CHENNAI,TAMIL NADU,600018,TRUE,
90652,171-1967271-2078702,05/01/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,631,Chennai,TAMIL NADU,600097,FALSE,
59368,171-1969357-6102750,05-23-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,889,MYSURU,KARNATAKA,570015,FALSE,
15452,171-1969781-9001907,04-21-22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,487,HYDERABAD,TELANGANA,500032,FALSE,
92623,171-1971403-3456348,06-28-22,Cancelled,Amazon,Expedited,T-shirt,XXL,Cancelled,0,,MANGALURU,KARNATAKA,575006,FALSE,
29526,171-1971448-0490742,04-13-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,1432,SIBSAGAR,ASSAM,785640,FALSE,
127367,171-1972909-9794760,06/01/22,Cancelled,Amazon,Expedited,Shirt,XS,Unshipped,1,487,BENGALURU,KARNATAKA,560091,FALSE,
125803,171-1973010-4793167,06/03/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,496,MALAPPURAM,KERALA,679331,FALSE,
38398,171-1973872-1961105,04/07/22,Delivered to Buyer,Merchant,Standard,Blazzer,L,Shipped,1,859,HYDERABAD,TELANGANA,502319,FALSE,Easy Ship
38712,171-1975068-7279548,04/07/22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,368,BENGALURU,KARNATAKA,560029,FALSE,
63522,171-1975801-0981930,05-20-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,399,"Vikas Puri, F block",New Delhi,110018,FALSE,
6853,171-1975907-0955502,04-26-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,591,"Camurlim, Bardez",GOA,403507,FALSE,
57776,171-1976273-6530726,05-25-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,301,Haldwani,UTTARAKHAND,263139,FALSE,
32457,171-1977129-4149957,04/11/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,597,MUMBAI,MAHARASHTRA,400089,FALSE,
2982,171-1979104-0682715,04-28-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,635,PALAKKAD,KERALA,679551,FALSE,
16840,171-1979111-0585919,04-20-22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,660,PUDUCHERRY,PUDUCHERRY,605005,FALSE,Easy Ship
1414,171-1979326-0273917,04-30-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,744,RAYAGIRI,TAMIL NADU,627764,FALSE,
109010,171-1981189-1957916,06-14-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,292,HYDERABAD,TELANGANA,500049,FALSE,
30884,171-1981568-5231569,04/12/22,Delivered to Buyer,Merchant,Standard,Trousers,XXL,Shipped,1,540,SECUNDERABAD,TELANGANA,500011,FALSE,Easy Ship
43366,171-1985221-2770751,04/04/22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,730,NAGPUR,MAHARASHTRA,440007,FALSE,Easy Ship
13114,171-1985434-7553109,04-22-22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,459,VAPI,Gujarat,396195,FALSE,Easy Ship
14491,171-1985527-0852340,04-21-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,1133,BENGALURU,KARNATAKA,560103,FALSE,
42789,171-1986517-4164346,04/04/22,Delivered to Buyer,Merchant,Standard,Trousers,L,Shipped,1,279,PIRANGUT,MAHARASHTRA,412115,FALSE,Easy Ship
279,171-1987024-2709164,04-30-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,660,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302,FALSE,
14599,171-1987319-9177151,04-21-22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,549,Kohlapur,MAHARASHTRA,416118,FALSE,Easy Ship
12265,171-1987607-5333939,04-23-22,Cancelled,Amazon,Expedited,Shirt,3XL,Unshipped,1,435,CHENNAI,TAMIL NADU,600041,FALSE,
114305,171-1988539-5097163,06/10/22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,422,PIMPRI CHINCHWAD,MAHARASHTRA,412105,FALSE,
98457,171-1988716-7794701,06-23-22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,353,THIRUVANANTHAPURAM,KERALA,695015,FALSE,Easy Ship
110881,171-1988872-5668353,06-13-22,Cancelled,Amazon,Expedited,T-shirt,3XL,Cancelled,0,,VADODARA,Gujarat,390001,FALSE,
108173,171-1989353-1438767,06-15-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,1122,BENGALURU,KARNATAKA,560066,FALSE,
117688,171-1989711-2073967,06/08/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,449,BHATKAL,KARNATAKA,581320,FALSE,
39429,171-1989856-4941105,04/07/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,660,Hooghly,WEST BENGAL,712123,FALSE,
87542,171-1991696-2189947,05/02/22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,399,BENGALURU,KARNATAKA,560059,FALSE,
70881,171-1991949-8183545,05-14-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,759,KOTA,RAJASTHAN,324001,FALSE,
10633,171-1993499-9632301,04-24-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,1523,BURDWAN,WEST BENGAL,713102,FALSE,
59146,171-1993532-1695506,05-24-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,382,PAPPARAPATTI DHARMAPURI DISTRICT,TAMIL NADU,636809,FALSE,
103430,171-1993974-7159509,06-19-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,612,ROURKELA,ODISHA,769005,FALSE,
56923,171-1994055-7082749,05-25-22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,1359.82,FAIZABAD,UTTAR PRADESH,224001,FALSE,Easy Ship
69776,171-1994418-7413907,05-15-22,Delivered to Buyer,Merchant,Standard,Blazzer,XXL,Shipped,1,450,HYDERABAD,TELANGANA,500084,FALSE,Easy Ship
78188,171-1995095-2473131,05/08/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,636,VELLORE,TAMIL NADU,632009,FALSE,
25049,171-1995166-7880342,04-15-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,788,NEW DELHI,DELHI,110019,FALSE,
25222,171-1996139-4625934,04-15-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,744,BENGALURU,KARNATAKA,562125,FALSE,
56309,171-1996263-5106703,05-26-22,Cancelled,Amazon,Expedited,Blazzer,L,Unshipped,1,771,KURNOOL,ANDHRA PRADESH,518001,FALSE,
91601,171-1996741-4374731,06-29-22,Pending,Amazon,Expedited,Shirt,XL,Unshipped,1,399,KOZHIKODE,KERALA,673004,FALSE,
104812,171-1997457-2088362,06-17-22,Returning to Seller,Merchant,Standard,T-shirt,3XL,Shipped,1,399,BARH,BIHAR,803213,FALSE,Easy Ship
102141,171-1997814-1766757,06-20-22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,376,AHMEDABAD,Gujarat,380051,FALSE,Easy Ship
53100,171-1997814-7620328,05-28-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,469,CHENNAI,TAMIL NADU,600099,FALSE,
124465,171-1998277-1118727,06/04/22,Cancelled,Merchant,Standard,Blazzer,L,On the Way,0,700,BHOPAL,MADHYA PRADESH,462042,FALSE,Easy Ship
66200,171-1998829-7691529,05-18-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,949,DAVANAGERE,KARNATAKA,577002,FALSE,
88092,171-1998842-1920325,05/02/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,399,PUDUCHERRY,PUDUCHERRY,605010,FALSE,
120978,171-2000176-3350723,06/06/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,545,BENGALURU,KARNATAKA,560075,FALSE,
120979,171-2000176-3350723,06/06/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,736,BENGALURU,KARNATAKA,560075,FALSE,
9891,171-2000334-6075524,04-24-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,399,VIJAYAWADA,ANDHRA PRADESH,520007,FALSE,
70114,171-2000810-0283561,05-15-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,736,CHENNAI,TAMIL NADU,600006,FALSE,
17821,171-2000966-1560329,04-20-22,Cancelled,Amazon,Expedited,T-shirt,S,Cancelled,0,,RAEBARELI,UTTAR PRADESH,229122,FALSE,
55936,171-2001589-4633960,05-26-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,852,CHENNAI,TAMIL NADU,600043,FALSE,
71351,171-2002116-5788361,05-14-22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,999,CHENNAI,TAMIL NADU,600056,FALSE,
1651,171-2002315-6616312,04-29-22,Returned to Seller,Merchant,Standard,Wallet,Free,Shipped,1,625,DALTONGANJ,JHARKHAND,822101,FALSE,Easy Ship
16585,171-2003769-6002711,04-20-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,1133,SIDHI,MADHYA PRADESH,486661,FALSE,
66639,171-2003774-9589123,05-17-22,Delivered to Buyer,Merchant,Standard,Trousers,L,Shipped,1,574,AHMEDABAD,Gujarat,380013,FALSE,Easy Ship
66640,171-2003774-9589123,05-17-22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,666,AHMEDABAD,Gujarat,380013,FALSE,Easy Ship
43768,171-2004214-9935545,04/04/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,1386,KANJIRAPPALLY,KERALA,686506,FALSE,
89162,171-2005004-2946746,05/02/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,487,BENGALURU,KARNATAKA,560068,FALSE,
113122,171-2006149-8917146,06/11/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,655,noida,UTTAR PRADESH,201306,FALSE,
23410,171-2006528-2351568,04-16-22,Delivered to Buyer,Merchant,Standard,T-shirt,XXL,Shipped,1,888,Darjeeling,WEST BENGAL,734221,FALSE,Easy Ship
109320,171-2007813-8416318,06-14-22,Shipped,Amazon,Expedited,Blazzer,XS,Shipped,1,989,BENGALURU,KARNATAKA,560047,FALSE,
123621,171-2008013-6549931,06/04/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,376,KANHANGAD,KERALA,671531,FALSE,
48065,171-2008392-1783513,04/01/22,Delivered to Buyer,Merchant,Standard,Shirt,4XL,Shipped,1,469,BENGALURU,KARNATAKA,560085,FALSE,Easy Ship
36571,171-2009492-1397162,04/08/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,895,THANE,MAHARASHTRA,400607,FALSE,
36572,171-2009492-1397162,04/08/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,790,THANE,MAHARASHTRA,400607,FALSE,
90472,171-2010598-6721139,05/01/22,Delivered to Buyer,Merchant,Standard,Wallet,Free,Shipped,1,665,CHENNAI,TAMIL NADU,600082,FALSE,Easy Ship
95843,171-2010743-5211549,06-25-22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,631,"Electronic City Phase-1, Bangalore",KARNATAKA,560100,FALSE,
86768,171-2011255-6247557,05/03/22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,568,VARANASI,UTTAR PRADESH,221007,FALSE,Easy Ship
59571,171-2012435-3333916,05-23-22,Delivered to Buyer,Merchant,Standard,Socks,3XL,Shipped,1,331,Delhi,DELHI,110018,FALSE,Easy Ship
59572,171-2012435-3333916,05-23-22,Delivered to Buyer,Merchant,Standard,Socks,3XL,Shipped,1,345,Delhi,DELHI,110018,FALSE,Easy Ship
49428,171-2012935-8131535,05-31-22,Cancelled,Amazon,Expedited,Shirt,XL,Unshipped,1,709,KOLKATA,WEST BENGAL,700008,FALSE,
127174,171-2013744-4968357,06/02/22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,496,Indore,MADHYA PRADESH,453555,FALSE,
74647,171-2014228-1545954,05/11/22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,690,BENGALURU,KARNATAKA,560061,FALSE,
124673,171-2014347-0873935,06/04/22,Cancelled,Amazon,Expedited,Shirt,L,Unshipped,1,688,NAGPUR,MAHARASHTRA,440001,FALSE,
88747,171-2015226-6599551,05/02/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,399,NEW TOWN,WEST BENGAL,700135,FALSE,
97356,171-2015728-9534741,06-24-22,Picked Up,Merchant,Standard,Blazzer,L,Shipped,1,735,COLVALE,GOA,403513,FALSE,Easy Ship
86096,171-2015879-1806716,05/03/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,459,Thane,MAHARASHTRA,400607,FALSE,
89688,171-2016682-5113952,05/01/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,471,PUNE,MAHARASHTRA,411038,FALSE,
29057,171-2019328-2053915,04-13-22,Shipped,Amazon,Expedited,Trousers,3XL,Shipped,1,423,Mumbai,MAHARASHTRA,400014,FALSE,
51592,171-2021209-8567561,05-30-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1186,RAYACHOTI,ANDHRA PRADESH,516269,FALSE,
2602,171-2021569-2809919,04-29-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,645,KOLKATA,WEST BENGAL,700016,TRUE,
22674,171-2021679-0056320,04-17-22,Delivered to Buyer,Merchant,Standard,Blazzer,XXL,Shipped,1,625,PUNE,MAHARASHTRA,411046,FALSE,Easy Ship
60558,171-2023004-1659511,05-22-22,Cancelled,Amazon,Expedited,Shirt,XL,Cancelled,0,,HYDERABAD,TELANGANA,500014,FALSE,
33230,171-2023316-1846715,04/10/22,Shipped,Amazon,Expedited,Trousers,3XL,Shipped,1,540,SURAT,Gujarat,395009,FALSE,
89388,171-2023570-6676350,05/01/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,357,PALANPUR,Gujarat,385001,FALSE,
15654,171-2024131-1966728,04-21-22,Cancelled,Amazon,Expedited,T-shirt,S,Unshipped,1,654,MEERUT,UTTAR PRADESH,250004,FALSE,
21168,171-2024275-1559512,04-18-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,376,CHENNAI,TAMIL NADU,600127,FALSE,
14592,171-2024518-6067505,04-21-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,399,Srinagar,JAMMU & KASHMIR,190020,FALSE,
16234,171-2025243-5791510,04-20-22,Shipped,Amazon,Standard,T-shirt,L,Shipped,1,499,UDUPI,KARNATAKA,576102,FALSE,
49410,171-2025726-9053929,05-31-22,Cancelled,Amazon,Expedited,Shirt,6XL,Unshipped,1,764,PUNE,MAHARASHTRA,411057,FALSE,
105032,171-2025892-9925104,06-17-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,888,GHAZIABAD,UTTAR PRADESH,201014,FALSE,
64759,171-2026166-6232328,05-19-22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,666,NABADWIP,WEST BENGAL,741302,FALSE,Easy Ship
21405,171-2026511-3308340,04-17-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,549,HOWRAH,WEST BENGAL,711101,FALSE,Easy Ship
40889,171-2027260-9848325,04/06/22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,435,PRATHIPADU,ANDHRA PRADESH,522019,FALSE,
123382,171-2028969-7324347,06/04/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,648,Dombivli,MAHARASHTRA,421201,FALSE,
26578,171-2030521-7603514,04-14-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1099,MUMBAI,MAHARASHTRA,400067,FALSE,
87372,171-2031091-2109925,05/02/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,724,ANNUR,TAMIL NADU,641653,FALSE,
20327,171-2032102-3817108,04-18-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,654,NEW DELHI,DELHI,110062,FALSE,Easy Ship
12264,171-2032145-6808331,04-23-22,Delivered to Buyer,Merchant,Standard,Blazzer,XL,Shipped,1,825,SECUNDERABAD,TELANGANA,500009,FALSE,Easy Ship
1466,171-2032233-0305133,04-30-22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,540,BARSUR,CHHATTISGARH,494441,FALSE,
9486,171-2032330-1226718,04-24-22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,459,kottayam,KERALA,686542,FALSE,Easy Ship
62678,171-2033835-5721135,05-21-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,635,BENGALURU,KARNATAKA,560032,FALSE,
47525,171-2034214-2314705,04/01/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,364,CHENNAI,TAMIL NADU,600026,FALSE,
5862,171-2034302-2484369,04-26-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,801,NEW DELHI,DELHI,110088,FALSE,
123974,171-2036039-5995510,06/04/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,349,CHENNAI,TAMIL NADU,600005,FALSE,
111286,171-2036839-8765902,06/12/22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,668.57,KOLKATA,WEST BENGAL,700015,FALSE,Easy Ship
123573,171-2036940-8783553,06/04/22,Delivered to Buyer,Merchant,Standard,Blazzer,M,Shipped,1,771,RAXAUL BAZAR,BIHAR,845305,FALSE,Easy Ship
65772,171-2037428-8767527,05-18-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,771,Zirakpur,PUNJAB,160104,FALSE,
108042,171-2037834-1755535,06-15-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,,NEW DELHI,DELHI,110018,FALSE,Easy Ship
91184,171-2038186-7698732,04-30-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,666,JAMSHEDPUR,JHARKHAND,831005,FALSE,
72986,171-2038758-7857908,05/12/22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,967,Ahmedabad,Gujarat,382424,FALSE,Easy Ship
8734,171-2038937-0793914,04-25-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,899,RAXAUL BAZAR,BIHAR,845305,FALSE,
1690,171-2039494-4641119,04-29-22,Shipped,Amazon,Expedited,Blazzer,XL,Shipped,1,791,Greater NOIDA,UTTAR PRADESH,201309,FALSE,
20636,171-2039558-9578746,04-18-22,Delivered to Buyer,Merchant,Standard,Shirt,S,Shipped,1,399,KAMAREDDY,TELANGANA,503145,FALSE,Easy Ship
97432,171-2039630-8398711,06-23-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,335,"Tezpur, Majgaon",ASSAM,784154,FALSE,
41239,171-2040067-0112321,04/05/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,824,HYDERABAD,TELANGANA,500010,FALSE,
41197,171-2041563-6369966,04/05/22,Returned to Seller,Merchant,Standard,T-shirt,XL,Shipped,1,653,PUNE,MAHARASHTRA,411021,FALSE,Easy Ship
4805,171-2042488-9571543,04-27-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,899,GREATER NOIDA,UTTAR PRADESH,201306,FALSE,
114580,171-2042861-2892345,06/10/22,Shipped,Amazon,Expedited,Blazzer,XL,Shipped,1,735,BENGALURU,KARNATAKA,560023,FALSE,
117224,171-2043039-5181168,06/08/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,696,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,FALSE,
104591,171-2043371-5313160,06-18-22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,1249.11,NEW DELHI,DELHI,110076,FALSE,Easy Ship
45307,171-2044117-2483512,04/03/22,Delivered to Buyer,Merchant,Standard,Blazzer,M,Shipped,1,399,Bangalore,KARNATAKA,560005,FALSE,Easy Ship
26921,171-2046555-9725103,04-14-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,1065,SHIMLA,HIMACHAL PRADESH,171004,FALSE,
122053,171-2046645-6224319,06/05/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,845,GURGAON,HARYANA,122017,FALSE,
31942,171-2047325-3629163,04/11/22,Cancelled,Amazon,Expedited,T-shirt,L,Unshipped,1,888,NEW DELHI,DELHI,110046,FALSE,
110957,171-2047399-0545941,06-13-22,Shipped,Amazon,Expedited,Trousers,M,Shipped,1,690,MUMBAI,MAHARASHTRA,400081,FALSE,
29738,171-2047905-3993959,04-13-22,Cancelled,Amazon,Expedited,T-shirt,XS,Cancelled,0,,HYDERABAD,TELANGANA,500056,FALSE,
48465,171-2048357-4401959,04/01/22,Shipped,Amazon,Expedited,Trousers,M,Shipped,1,499,JAIPUR,RAJASTHAN,302001,FALSE,
21648,171-2048405-0985145,04-17-22,Cancelled,Amazon,Expedited,Shirt,XXL,Cancelled,0,,CHENNAI,TAMIL NADU,600075,FALSE,
43145,171-2048981-3843554,04/04/22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,399,TUMAKURU,KARNATAKA,572104,FALSE,Easy Ship
74026,171-2049072-9085101,05/11/22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,1299,RISHIKESH,UTTARAKHAND,249201,FALSE,Easy Ship
14988,171-2049388-6753127,04-21-22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,968,Haldwani,UTTARAKHAND,263139,FALSE,
7742,171-2050164-2199540,04-25-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,399,NAVI MUMBAI,MAHARASHTRA,400706,FALSE,
78729,171-2050819-5631528,05/07/22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,359,KOTHAMANGALAM,KERALA,686692,FALSE,Easy Ship
